HQURT_NAME,CMDLT_NAME,HSCD,HSCD_CN,REG_DT,REGL_CN,ISO_WD2_NAT_CD,REGL_STR_DE,REGL_END_DE,PROBE_TGT_NAT_NAME
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),IT,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HU,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),GR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SK,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SE,20160804,20271028,"중국, 러시아"
유럽지역본부,내식강(Corrosion resistant steels),721090,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),SE,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),721090,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),RO,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),721250,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),GR,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722592,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),HU,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722592,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),IT,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722592,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),LT,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),721090,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),LT,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),SE,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),RO,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),PL,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),NL,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),LT,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),IT,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),HU,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),HR,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),722599,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),GR,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),721090,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),NL,20220811,20270811,"러시아, 터키"
유럽지역본부,내식강(Corrosion resistant steels),721090,"7210410020,7210410030,7210490020,7210490030,7210610020,7210610030,7210690020,7210690030,7210908092,7212300020,7212300030,7212506120,7212506130,7212506920,7212506930,7212509014,7212509092,7225920020,7225920030,7225990022,7225990023,7225990041,7225990092,7225990093,7226993010,7226993030,7226997013,7226997093,7226997094",2023-05-19,반덤핑(규제중),PL,20220811,20270811,"러시아, 터키"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),RO,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),PL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720927,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),RO,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720927,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),PL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720927,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),NL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),LT,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),NL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721129,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),PL,20160804,20271028,"중국, 러시아"
유럽지역본부,다림질판(Ironing boards),392490,"3924900010,4421999910,7323930010,7323990010,8516797010,8516900051",2023-05-19,반덤핑(규제중),NL,20191002,20241002,중국
유럽지역본부,다림질판(Ironing boards),392490,"3924900010,4421999910,7323930010,7323990010,8516797010,8516900051",2023-05-19,반덤핑(규제중),LT,20191002,20241002,중국
유럽지역본부,다림질판(Ironing boards),392490,"3924900010,4421999910,7323930010,7323990010,8516797010,8516900051",2023-05-19,반덤핑(규제중),IT,20191002,20241002,중국
유럽지역본부,다림질판(Ironing boards),392490,"3924900010,4421999910,7323930010,7323990010,8516797010,8516900051",2023-05-19,반덤핑(규제중),HU,20191002,20241002,중국
유럽지역본부,다림질판(Ironing boards),392490,"3924900010,4421999910,7323930010,7323990010,8516797010,8516900051",2023-05-19,반덤핑(규제중),HR,20191002,20241002,중국
유럽지역본부,다림질판(Ironing boards),392490,"3924900010,4421999910,7323930010,7323990010,8516797010,8516900051",2023-05-19,반덤핑(규제중),GR,20191002,20241002,중국
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),722692,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SK,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),722692,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SE,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),722692,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),RO,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),722692,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),PL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720927,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SE,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720927,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SK,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),NL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),LT,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),IT,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HU,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),721123,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),GR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SK,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),SE,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),RO,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),PL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),NL,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),LT,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),IT,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HU,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720928,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),GR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720925,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HU,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720925,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),HR,20160804,20271028,"중국, 러시아"
유럽지역본부,냉간 압연 플랫 제품(특정)(Cold-rolled flat steel products (certain)),720925,"72091500,72091690,72091790,72091891,72091899,72092500,72092690,72092790,72092890,72112330,72112380,72112900,72255080,72269200",2023-05-19,반덤핑(규제중),GR,20160804,20271028,"중국, 러시아"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701965,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),HU,20200615,20250615,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),RO,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),SE,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),SK,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701969,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),LT,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701969,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),IT,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701969,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),HU,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701969,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),HR,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701969,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,반덤핑(규제중),GR,20200406,20250406,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),SK,20200615,20250615,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),SE,20200615,20250615,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),RO,20200615,20250615,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),PL,20200615,20250615,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),NL,20200615,20250615,"중국, 이집트"
유럽지역본부,"유리 섬유 직물(특정 직조 및 / 또는 스티치)(Glass fibre fabrics (certain woven and/or stitched))+직조 및/또는 스티칭된 연속 필라멘트 유리 섬유 로빙 및/또는 다른 요소가 있거나 없는 얀의 직물(fabrics of woven, and/or stitched continuous filament glass fibre rovings and/or yarns with or without other elements)",701966,"70193900,70194000,70195900,70199000,70196100,70196200,70196300,70196400,70196500,70196600,70196910,70196990,70197200,70197300,70198010,70198090,70199000",2023-05-19,상계관세(규제중),LT,20200615,20250615,"중국, 이집트"
